Dates,Regions,States,latitude,longitude,Usage
02-01-2019,NR,Punjab,31.51997398,75.98000281,119.9
02-01-2019,NR,Haryana,28.45000633,77.01999101,130.3
02-01-2019,NR,Rajasthan,26.44999921,74.63998124,234.1
02-01-2019,NR,Delhi,28.6699929,77.23000403,85.8
02-01-2019,NR,UP,27.59998069,78.05000565,313.9
02-01-2019,NR,Uttarakhand,30.32040895,78.05000565,40.7
02-01-2019,NR,HP,31.10002545,77.16659704,30
02-01-2019,NR,J&K,33.45,76.24,52.5
02-01-2019,NR,Chandigarh,30.71999697,76.78000565,5
02-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,78.7
02-01-2019,WR,Gujarat,22.2587,71.1924,319.5
02-01-2019,WR,MP,21.30039105,76.13001949,253
02-01-2019,WR,Maharashtra,19.25023195,73.16017493,428.6
02-01-2019,WR,Goa,15.491997,73.81800065,12.8
02-01-2019,WR,DNH,20.26657819,73.0166178,18.6
02-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,164.6
02-01-2019,SR,Telangana,18.1124,79.0193,204.2
02-01-2019,SR,Karnataka,12.57038129,76.91999711,206.3
02-01-2019,SR,Kerala,8.900372741,76.56999263,72.7
02-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,268.3
02-01-2019,SR,Pondy,11.93499371,79.83000037,6.3
02-01-2019,ER,Bihar,25.78541445,87.4799727,82.3
02-01-2019,ER,Jharkhand,23.80039349,86.41998572,24.8
02-01-2019,ER,Odisha,19.82042971,85.90001746,70.2
02-01-2019,ER,West Bengal,22.58039044,88.32994665,108.2
02-01-2019,ER,Sikkim,27.3333303,88.6166475,2
02-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.1
02-01-2019,NER,Assam,26.7499809,94.21666744,21.7
02-01-2019,NER,Manipur,24.79997072,93.95001705,2.7
02-01-2019,NER,Meghalaya,25.57049217,91.8800142,6.1
02-01-2019,NER,Mizoram,23.71039899,92.72001461,1.9
02-01-2019,NER,Nagaland,25.6669979,94.11657019,2.2
02-01-2019,NER,Tripura,23.83540428,91.27999914,3.4
03-01-2019,NR,Punjab,31.51997398,75.98000281,121.9
03-01-2019,NR,Haryana,28.45000633,77.01999101,133.5
03-01-2019,NR,Rajasthan,26.44999921,74.63998124,240.2
03-01-2019,NR,Delhi,28.6699929,77.23000403,85.5
03-01-2019,NR,UP,27.59998069,78.05000565,311.8
03-01-2019,NR,Uttarakhand,30.32040895,78.05000565,39.3
03-01-2019,NR,HP,31.10002545,77.16659704,30.1
03-01-2019,NR,J&K,33.45,76.24,54.1
03-01-2019,NR,Chandigarh,30.71999697,76.78000565,4.9
03-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,78.8
03-01-2019,WR,Gujarat,22.2587,71.1924,316.7
03-01-2019,WR,MP,21.30039105,76.13001949,253.6
03-01-2019,WR,Maharashtra,19.25023195,73.16017493,419.6
03-01-2019,WR,Goa,15.491997,73.81800065,13.7
03-01-2019,WR,DNH,20.26657819,73.0166178,18.2
03-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,170.1
03-01-2019,SR,Telangana,18.1124,79.0193,204.5
03-01-2019,SR,Karnataka,12.57038129,76.91999711,212.2
03-01-2019,SR,Kerala,8.900372741,76.56999263,73.6
03-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,285.2
03-01-2019,SR,Pondy,11.93499371,79.83000037,6.5
03-01-2019,ER,Bihar,25.78541445,87.4799727,82
03-01-2019,ER,Jharkhand,23.80039349,86.41998572,25.6
03-01-2019,ER,Odisha,19.82042971,85.90001746,67.9
03-01-2019,ER,West Bengal,22.58039044,88.32994665,110.2
03-01-2019,ER,Sikkim,27.3333303,88.6166475,1.9
03-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.2
03-01-2019,NER,Assam,26.7499809,94.21666744,23.4
03-01-2019,NER,Manipur,24.79997072,93.95001705,2.4
03-01-2019,NER,Meghalaya,25.57049217,91.8800142,6.5
03-01-2019,NER,Mizoram,23.71039899,92.72001461,1.8
03-01-2019,NER,Nagaland,25.6669979,94.11657019,2.2
03-01-2019,NER,Tripura,23.83540428,91.27999914,3.6
04-01-2019,NR,Punjab,31.51997398,75.98000281,118.8
04-01-2019,NR,Haryana,28.45000633,77.01999101,128.2
04-01-2019,NR,Rajasthan,26.44999921,74.63998124,239.8
04-01-2019,NR,Delhi,28.6699929,77.23000403,83.5
04-01-2019,NR,UP,27.59998069,78.05000565,320.7
04-01-2019,NR,Uttarakhand,30.32040895,78.05000565,38.1
04-01-2019,NR,HP,31.10002545,77.16659704,30.1
04-01-2019,NR,J&K,33.45,76.24,53.2
04-01-2019,NR,Chandigarh,30.71999697,76.78000565,4.8
04-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,74.8
04-01-2019,WR,Gujarat,22.2587,71.1924,301.9
04-01-2019,WR,MP,21.30039105,76.13001949,239.3
04-01-2019,WR,Maharashtra,19.25023195,73.16017493,395.8
04-01-2019,WR,Goa,15.491997,73.81800065,12.6
04-01-2019,WR,DNH,20.26657819,73.0166178,16.7
04-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,165.2
04-01-2019,SR,Telangana,18.1124,79.0193,201.2
04-01-2019,SR,Karnataka,12.57038129,76.91999711,205.3
04-01-2019,SR,Kerala,8.900372741,76.56999263,73.4
04-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,270.3
04-01-2019,SR,Pondy,11.93499371,79.83000037,6.4
04-01-2019,ER,Bihar,25.78541445,87.4799727,82.9
04-01-2019,ER,Jharkhand,23.80039349,86.41998572,26.3
04-01-2019,ER,Odisha,19.82042971,85.90001746,66.3
04-01-2019,ER,West Bengal,22.58039044,88.32994665,106.8
04-01-2019,ER,Sikkim,27.3333303,88.6166475,1.7
04-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.2
04-01-2019,NER,Assam,26.7499809,94.21666744,21.7
04-01-2019,NER,Manipur,24.79997072,93.95001705,2.4
04-01-2019,NER,Meghalaya,25.57049217,91.8800142,6.3
04-01-2019,NER,Mizoram,23.71039899,92.72001461,1.7
04-01-2019,NER,Nagaland,25.6669979,94.11657019,2.2
04-01-2019,NER,Tripura,23.83540428,91.27999914,3.5
05-01-2019,NR,Punjab,31.51997398,75.98000281,121
05-01-2019,NR,Haryana,28.45000633,77.01999101,127.5
05-01-2019,NR,Rajasthan,26.44999921,74.63998124,239.1
05-01-2019,NR,Delhi,28.6699929,77.23000403,79.2
05-01-2019,NR,UP,27.59998069,78.05000565,299
05-01-2019,NR,Uttarakhand,30.32040895,78.05000565,39.2
05-01-2019,NR,HP,31.10002545,77.16659704,30.2
05-01-2019,NR,J&K,33.45,76.24,51.5
05-01-2019,NR,Chandigarh,30.71999697,76.78000565,4.3
05-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,69
05-01-2019,WR,Gujarat,22.2587,71.1924,313.2
05-01-2019,WR,MP,21.30039105,76.13001949,228.2
05-01-2019,WR,Maharashtra,19.25023195,73.16017493,411.1
05-01-2019,WR,Goa,15.491997,73.81800065,13
05-01-2019,WR,DNH,20.26657819,73.0166178,17.6
05-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,167.4
05-01-2019,SR,Telangana,18.1124,79.0193,201.7
05-01-2019,SR,Karnataka,12.57038129,76.91999711,212.4
05-01-2019,SR,Kerala,8.900372741,76.56999263,75.4
05-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,286.8
05-01-2019,SR,Pondy,11.93499371,79.83000037,6.6
05-01-2019,ER,Bihar,25.78541445,87.4799727,77
05-01-2019,ER,Jharkhand,23.80039349,86.41998572,23
05-01-2019,ER,Odisha,19.82042971,85.90001746,65.8
05-01-2019,ER,West Bengal,22.58039044,88.32994665,107
05-01-2019,ER,Sikkim,27.3333303,88.6166475,2
05-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.2
05-01-2019,NER,Assam,26.7499809,94.21666744,22.5
05-01-2019,NER,Manipur,24.79997072,93.95001705,2.7
05-01-2019,NER,Meghalaya,25.57049217,91.8800142,5.7
05-01-2019,NER,Mizoram,23.71039899,92.72001461,1.8
05-01-2019,NER,Nagaland,25.6669979,94.11657019,2.3
05-01-2019,NER,Tripura,23.83540428,91.27999914,3.5
06-01-2019,NR,Punjab,31.51997398,75.98000281,121.4
06-01-2019,NR,Haryana,28.45000633,77.01999101,132.6
06-01-2019,NR,Rajasthan,26.44999921,74.63998124,240.4
06-01-2019,NR,Delhi,28.6699929,77.23000403,76.6
06-01-2019,NR,UP,27.59998069,78.05000565,286.8
06-01-2019,NR,Uttarakhand,30.32040895,78.05000565,39.2
06-01-2019,NR,HP,31.10002545,77.16659704,31
06-01-2019,NR,J&K,33.45,76.24,53.2
06-01-2019,NR,Chandigarh,30.71999697,76.78000565,4.3
06-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,68.1
06-01-2019,WR,Gujarat,22.2587,71.1924,320.7
06-01-2019,WR,MP,21.30039105,76.13001949,227.4
06-01-2019,WR,Maharashtra,19.25023195,73.16017493,408.6
06-01-2019,WR,Goa,15.491997,73.81800065,12.9
06-01-2019,WR,DNH,20.26657819,73.0166178,18.6
06-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,171.2
06-01-2019,SR,Telangana,18.1124,79.0193,194.9
06-01-2019,SR,Karnataka,12.57038129,76.91999711,217.5
06-01-2019,SR,Kerala,8.900372741,76.56999263,75.4
06-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,298.3
06-01-2019,SR,Pondy,11.93499371,79.83000037,7.2
06-01-2019,ER,Bihar,25.78541445,87.4799727,76.4
06-01-2019,ER,Jharkhand,23.80039349,86.41998572,22.6
06-01-2019,ER,Odisha,19.82042971,85.90001746,62.9
06-01-2019,ER,West Bengal,22.58039044,88.32994665,106.4
06-01-2019,ER,Sikkim,27.3333303,88.6166475,2
06-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.2
06-01-2019,NER,Assam,26.7499809,94.21666744,21.7
06-01-2019,NER,Manipur,24.79997072,93.95001705,2.7
06-01-2019,NER,Meghalaya,25.57049217,91.8800142,6.2
06-01-2019,NER,Mizoram,23.71039899,92.72001461,1.9
06-01-2019,NER,Nagaland,25.6669979,94.11657019,2.3
06-01-2019,NER,Tripura,23.83540428,91.27999914,3.3
07-01-2019,NR,Punjab,31.51997398,75.98000281,118
07-01-2019,NR,Haryana,28.45000633,77.01999101,132.1
07-01-2019,NR,Rajasthan,26.44999921,74.63998124,241.9
07-01-2019,NR,Delhi,28.6699929,77.23000403,71.1
07-01-2019,NR,UP,27.59998069,78.05000565,294.2
07-01-2019,NR,Uttarakhand,30.32040895,78.05000565,40.1
07-01-2019,NR,HP,31.10002545,77.16659704,30.1
07-01-2019,NR,J&K,33.45,76.24,53.3
07-01-2019,NR,Chandigarh,30.71999697,76.78000565,4
07-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,73.1
07-01-2019,WR,Gujarat,22.2587,71.1924,319.4
07-01-2019,WR,MP,21.30039105,76.13001949,230.3
07-01-2019,WR,Maharashtra,19.25023195,73.16017493,408.1
07-01-2019,WR,Goa,15.491997,73.81800065,12.7
07-01-2019,WR,DNH,20.26657819,73.0166178,18.3
07-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,166.4
07-01-2019,SR,Telangana,18.1124,79.0193,191.9
07-01-2019,SR,Karnataka,12.57038129,76.91999711,217.4
07-01-2019,SR,Kerala,8.900372741,76.56999263,74.9
07-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,294.2
07-01-2019,SR,Pondy,11.93499371,79.83000037,7
07-01-2019,ER,Bihar,25.78541445,87.4799727,75.3
07-01-2019,ER,Jharkhand,23.80039349,86.41998572,23.9
07-01-2019,ER,Odisha,19.82042971,85.90001746,64
07-01-2019,ER,West Bengal,22.58039044,88.32994665,109.3
07-01-2019,ER,Sikkim,27.3333303,88.6166475,1.5
07-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.2
07-01-2019,NER,Assam,26.7499809,94.21666744,21.4
07-01-2019,NER,Manipur,24.79997072,93.95001705,2.5
07-01-2019,NER,Meghalaya,25.57049217,91.8800142,6.1
07-01-2019,NER,Mizoram,23.71039899,92.72001461,1.8
07-01-2019,NER,Nagaland,25.6669979,94.11657019,2.3
07-01-2019,NER,Tripura,23.83540428,91.27999914,3.3
08-01-2019,NR,Punjab,31.51997398,75.98000281,107.5
08-01-2019,NR,Haryana,28.45000633,77.01999101,121.4
08-01-2019,NR,Rajasthan,26.44999921,74.63998124,237.2
08-01-2019,NR,Delhi,28.6699929,77.23000403,69
08-01-2019,NR,UP,27.59998069,78.05000565,289.4
08-01-2019,NR,Uttarakhand,30.32040895,78.05000565,37
08-01-2019,NR,HP,31.10002545,77.16659704,29.2
08-01-2019,NR,J&K,33.45,76.24,51.2
08-01-2019,NR,Chandigarh,30.71999697,76.78000565,3.8
08-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,74.2
08-01-2019,WR,Gujarat,22.2587,71.1924,307.9
08-01-2019,WR,MP,21.30039105,76.13001949,228.8
08-01-2019,WR,Maharashtra,19.25023195,73.16017493,398.2
08-01-2019,WR,Goa,15.491997,73.81800065,10.9
08-01-2019,WR,DNH,20.26657819,73.0166178,18.1
08-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,160.8
08-01-2019,SR,Telangana,18.1124,79.0193,190.8
08-01-2019,SR,Karnataka,12.57038129,76.91999711,201
08-01-2019,SR,Kerala,8.900372741,76.56999263,68.2
08-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,279.2
08-01-2019,SR,Pondy,11.93499371,79.83000037,6.5
08-01-2019,ER,Bihar,25.78541445,87.4799727,76.2
08-01-2019,ER,Jharkhand,23.80039349,86.41998572,23.3
08-01-2019,ER,Odisha,19.82042971,85.90001746,63.6
08-01-2019,ER,West Bengal,22.58039044,88.32994665,102.9
08-01-2019,ER,Sikkim,27.3333303,88.6166475,1.6
08-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.3
08-01-2019,NER,Assam,26.7499809,94.21666744,20.7
08-01-2019,NER,Manipur,24.79997072,93.95001705,2.6
08-01-2019,NER,Meghalaya,25.57049217,91.8800142,6.2
08-01-2019,NER,Mizoram,23.71039899,92.72001461,1.8
08-01-2019,NER,Nagaland,25.6669979,94.11657019,2.1
08-01-2019,NER,Tripura,23.83540428,91.27999914,3.3
09-01-2019,NR,Punjab,31.51997398,75.98000281,132.5
09-01-2019,NR,Haryana,28.45000633,77.01999101,148.2
09-01-2019,NR,Rajasthan,26.44999921,74.63998124,197
09-01-2019,NR,Delhi,28.6699929,77.23000403,89.2
09-01-2019,NR,UP,27.59998069,78.05000565,258.6
09-01-2019,NR,Uttarakhand,30.32040895,78.05000565,35.9
09-01-2019,NR,HP,31.10002545,77.16659704,25.3
09-01-2019,NR,J&K,33.45,76.24,37.9
09-01-2019,NR,Chandigarh,30.71999697,76.78000565,3.9
09-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,77.2
09-01-2019,WR,Gujarat,22.2587,71.1924,260
09-01-2019,WR,MP,21.30039105,76.13001949,162.5
09-01-2019,WR,Maharashtra,19.25023195,73.16017493,400.9
09-01-2019,WR,Goa,15.491997,73.81800065,12.1
09-01-2019,WR,DNH,20.26657819,73.0166178,18
09-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,163
09-01-2019,SR,Telangana,18.1124,79.0193,167.5
09-01-2019,SR,Karnataka,12.57038129,76.91999711,173.6
09-01-2019,SR,Kerala,8.900372741,76.56999263,67.9
09-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,280.4
09-01-2019,SR,Pondy,11.93499371,79.83000037,7.6
09-01-2019,ER,Bihar,25.78541445,87.4799727,56.4
09-01-2019,ER,Jharkhand,23.80039349,86.41998572,19.2
09-01-2019,ER,Odisha,19.82042971,85.90001746,86.6
09-01-2019,ER,West Bengal,22.58039044,88.32994665,131.7
09-01-2019,ER,Sikkim,27.3333303,88.6166475,1.1
09-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.1
09-01-2019,NER,Assam,26.7499809,94.21666744,25.8
09-01-2019,NER,Manipur,24.79997072,93.95001705,2.3
09-01-2019,NER,Meghalaya,25.57049217,91.8800142,6
09-01-2019,NER,Mizoram,23.71039899,92.72001461,1.7
09-01-2019,NER,Nagaland,25.6669979,94.11657019,2.4
09-01-2019,NER,Tripura,23.83540428,91.27999914,4.2
10-01-2019,NR,Punjab,31.51997398,75.98000281,131.5
10-01-2019,NR,Haryana,28.45000633,77.01999101,157
10-01-2019,NR,Rajasthan,26.44999921,74.63998124,199.9
10-01-2019,NR,Delhi,28.6699929,77.23000403,92.8
10-01-2019,NR,UP,27.59998069,78.05000565,284.2
10-01-2019,NR,Uttarakhand,30.32040895,78.05000565,35.3
10-01-2019,NR,HP,31.10002545,77.16659704,26.5
10-01-2019,NR,J&K,33.45,76.24,31.7
10-01-2019,NR,Chandigarh,30.71999697,76.78000565,3.9
10-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,79
10-01-2019,WR,Gujarat,22.2587,71.1924,268.3
10-01-2019,WR,MP,21.30039105,76.13001949,159.6
10-01-2019,WR,Maharashtra,19.25023195,73.16017493,409.7
10-01-2019,WR,Goa,15.491997,73.81800065,12.1
10-01-2019,WR,DNH,20.26657819,73.0166178,17.8
10-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,168.8
10-01-2019,SR,Telangana,18.1124,79.0193,173.4
10-01-2019,SR,Karnataka,12.57038129,76.91999711,176
10-01-2019,SR,Kerala,8.900372741,76.56999263,68.9
10-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,290.8
10-01-2019,SR,Pondy,11.93499371,79.83000037,7.9
10-01-2019,ER,Bihar,25.78541445,87.4799727,69.9
10-01-2019,ER,Jharkhand,23.80039349,86.41998572,21.8
10-01-2019,ER,Odisha,19.82042971,85.90001746,78.8
10-01-2019,ER,West Bengal,22.58039044,88.32994665,140.1
10-01-2019,ER,Sikkim,27.3333303,88.6166475,1.1
10-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.1
10-01-2019,NER,Assam,26.7499809,94.21666744,25.8
10-01-2019,NER,Manipur,24.79997072,93.95001705,2.4
10-01-2019,NER,Meghalaya,25.57049217,91.8800142,6.2
10-01-2019,NER,Mizoram,23.71039899,92.72001461,1.7
10-01-2019,NER,Nagaland,25.6669979,94.11657019,2.1
10-01-2019,NER,Tripura,23.83540428,91.27999914,4.3
11-01-2019,NR,Punjab,31.51997398,75.98000281,130.3
11-01-2019,NR,Haryana,28.45000633,77.01999101,145.3
11-01-2019,NR,Rajasthan,26.44999921,74.63998124,187.7
11-01-2019,NR,Delhi,28.6699929,77.23000403,79.5
11-01-2019,NR,UP,27.59998069,78.05000565,281.4
11-01-2019,NR,Uttarakhand,30.32040895,78.05000565,30.1
11-01-2019,NR,HP,31.10002545,77.16659704,23.9
11-01-2019,NR,J&K,33.45,76.24,37.3
11-01-2019,NR,Chandigarh,30.71999697,76.78000565,3.4
11-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,80.7
11-01-2019,WR,Gujarat,22.2587,71.1924,275
11-01-2019,WR,MP,21.30039105,76.13001949,154.3
11-01-2019,WR,Maharashtra,19.25023195,73.16017493,405.2
11-01-2019,WR,Goa,15.491997,73.81800065,12.1
11-01-2019,WR,DNH,20.26657819,73.0166178,16.9
11-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,167.7
11-01-2019,SR,Telangana,18.1124,79.0193,166.7
11-01-2019,SR,Karnataka,12.57038129,76.91999711,157
11-01-2019,SR,Kerala,8.900372741,76.56999263,67.4
11-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,270.5
11-01-2019,SR,Pondy,11.93499371,79.83000037,7.1
11-01-2019,ER,Bihar,25.78541445,87.4799727,76.2
11-01-2019,ER,Jharkhand,23.80039349,86.41998572,23.3
11-01-2019,ER,Odisha,19.82042971,85.90001746,78.4
11-01-2019,ER,West Bengal,22.58039044,88.32994665,149.8
11-01-2019,ER,Sikkim,27.3333303,88.6166475,0.8
11-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.1
11-01-2019,NER,Assam,26.7499809,94.21666744,27.9
11-01-2019,NER,Manipur,24.79997072,93.95001705,2.4
11-01-2019,NER,Meghalaya,25.57049217,91.8800142,6.2
11-01-2019,NER,Mizoram,23.71039899,92.72001461,1.8
11-01-2019,NER,Nagaland,25.6669979,94.11657019,2.1
11-01-2019,NER,Tripura,23.83540428,91.27999914,4.3
12-01-2019,NR,Punjab,31.51997398,75.98000281,137.9
12-01-2019,NR,Haryana,28.45000633,77.01999101,151.9
12-01-2019,NR,Rajasthan,26.44999921,74.63998124,189.9
12-01-2019,NR,Delhi,28.6699929,77.23000403,92.6
12-01-2019,NR,UP,27.59998069,78.05000565,298.6
12-01-2019,NR,Uttarakhand,30.32040895,78.05000565,34.7
12-01-2019,NR,HP,31.10002545,77.16659704,26.4
12-01-2019,NR,J&K,33.45,76.24,34.6
12-01-2019,NR,Chandigarh,30.71999697,76.78000565,4
12-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,85.2
12-01-2019,WR,Gujarat,22.2587,71.1924,294.1
12-01-2019,WR,MP,21.30039105,76.13001949,161.1
12-01-2019,WR,Maharashtra,19.25023195,73.16017493,421.8
12-01-2019,WR,Goa,15.491997,73.81800065,12.2
12-01-2019,WR,DNH,20.26657819,73.0166178,17.6
12-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,168.1
12-01-2019,SR,Telangana,18.1124,79.0193,173.2
12-01-2019,SR,Karnataka,12.57038129,76.91999711,163.5
12-01-2019,SR,Kerala,8.900372741,76.56999263,69.9
12-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,298.4
12-01-2019,SR,Pondy,11.93499371,79.83000037,8
12-01-2019,ER,Bihar,25.78541445,87.4799727,82.3
12-01-2019,ER,Jharkhand,23.80039349,86.41998572,24.3
12-01-2019,ER,Odisha,19.82042971,85.90001746,82.4
12-01-2019,ER,West Bengal,22.58039044,88.32994665,154.7
12-01-2019,ER,Sikkim,27.3333303,88.6166475,1
12-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.1
12-01-2019,NER,Assam,26.7499809,94.21666744,30.1
12-01-2019,NER,Manipur,24.79997072,93.95001705,2.5
12-01-2019,NER,Meghalaya,25.57049217,91.8800142,6
12-01-2019,NER,Mizoram,23.71039899,92.72001461,1.8
12-01-2019,NER,Nagaland,25.6669979,94.11657019,2
12-01-2019,NER,Tripura,23.83540428,91.27999914,4.6
13-01-2019,NR,Punjab,31.51997398,75.98000281,135.8
13-01-2019,NR,Haryana,28.45000633,77.01999101,141.4
13-01-2019,NR,Rajasthan,26.44999921,74.63998124,186.9
13-01-2019,NR,Delhi,28.6699929,77.23000403,89.4
13-01-2019,NR,UP,27.59998069,78.05000565,310
13-01-2019,NR,Uttarakhand,30.32040895,78.05000565,36.7
13-01-2019,NR,HP,31.10002545,77.16659704,26.4
13-01-2019,NR,J&K,33.45,76.24,32.7
13-01-2019,NR,Chandigarh,30.71999697,76.78000565,3.8
13-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,87.6
13-01-2019,WR,Gujarat,22.2587,71.1924,301.2
13-01-2019,WR,MP,21.30039105,76.13001949,168.6
13-01-2019,WR,Maharashtra,19.25023195,73.16017493,408.3
13-01-2019,WR,Goa,15.491997,73.81800065,12.4
13-01-2019,WR,DNH,20.26657819,73.0166178,17.6
13-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,164.9
13-01-2019,SR,Telangana,18.1124,79.0193,176.9
13-01-2019,SR,Karnataka,12.57038129,76.91999711,162.4
13-01-2019,SR,Kerala,8.900372741,76.56999263,72.4
13-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,314.1
13-01-2019,SR,Pondy,11.93499371,79.83000037,8.4
13-01-2019,ER,Bihar,25.78541445,87.4799727,87.7
13-01-2019,ER,Jharkhand,23.80039349,86.41998572,24.8
13-01-2019,ER,Odisha,19.82042971,85.90001746,84.3
13-01-2019,ER,West Bengal,22.58039044,88.32994665,155.3
13-01-2019,ER,Sikkim,27.3333303,88.6166475,1
13-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.1
13-01-2019,NER,Assam,26.7499809,94.21666744,30.1
13-01-2019,NER,Manipur,24.79997072,93.95001705,2.5
13-01-2019,NER,Meghalaya,25.57049217,91.8800142,5.9
13-01-2019,NER,Mizoram,23.71039899,92.72001461,1.8
13-01-2019,NER,Nagaland,25.6669979,94.11657019,2.2
13-01-2019,NER,Tripura,23.83540428,91.27999914,4.8
14-01-2019,NR,Punjab,31.51997398,75.98000281,139.3
14-01-2019,NR,Haryana,28.45000633,77.01999101,143.8
14-01-2019,NR,Rajasthan,26.44999921,74.63998124,195.2
14-01-2019,NR,Delhi,28.6699929,77.23000403,82.2
14-01-2019,NR,UP,27.59998069,78.05000565,319.5
14-01-2019,NR,Uttarakhand,30.32040895,78.05000565,35.5
14-01-2019,NR,HP,31.10002545,77.16659704,26.9
14-01-2019,NR,J&K,33.45,76.24,37.6
14-01-2019,NR,Chandigarh,30.71999697,76.78000565,3.5
14-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,89.6
14-01-2019,WR,Gujarat,22.2587,71.1924,305.6
14-01-2019,WR,MP,21.30039105,76.13001949,170.7
14-01-2019,WR,Maharashtra,19.25023195,73.16017493,406.3
14-01-2019,WR,Goa,15.491997,73.81800065,12.4
14-01-2019,WR,DNH,20.26657819,73.0166178,18.5
14-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,163.3
14-01-2019,SR,Telangana,18.1124,79.0193,177
14-01-2019,SR,Karnataka,12.57038129,76.91999711,156.7
14-01-2019,SR,Kerala,8.900372741,76.56999263,69.6
14-01-2019,SR,Tamil Nadu,12.92038576,79.15004187,305.9
14-01-2019,SR,Pondy,11.93499371,79.83000037,8.3
14-01-2019,ER,Bihar,25.78541445,87.4799727,88.2
14-01-2019,ER,Jharkhand,23.80039349,86.41998572,24.8
14-01-2019,ER,Odisha,19.82042971,85.90001746,85.7
14-01-2019,ER,West Bengal,22.58039044,88.32994665,143.9
14-01-2019,ER,Sikkim,27.3333303,88.6166475,0.9
14-01-2019,NER,Arunachal Pradesh,27.10039878,93.61660071,2.1
14-01-2019,NER,Assam,26.7499809,94.21666744,31.7
14-01-2019,NER,Manipur,24.79997072,93.95001705,2.5
14-01-2019,NER,Meghalaya,25.57049217,91.8800142,5.4
14-01-2019,NER,Mizoram,23.71039899,92.72001461,1.8
14-01-2019,NER,Nagaland,25.6669979,94.11657019,2.1
14-01-2019,NER,Tripura,23.83540428,91.27999914,5
15-01-2019,NR,Punjab,31.51997398,75.98000281,141.1
15-01-2019,NR,Haryana,28.45000633,77.01999101,142.9
15-01-2019,NR,Rajasthan,26.44999921,74.63998124,185.4
15-01-2019,NR,Delhi,28.6699929,77.23000403,77.8
15-01-2019,NR,UP,27.59998069,78.05000565,326.7
15-01-2019,NR,Uttarakhand,30.32040895,78.05000565,34.3
15-01-2019,NR,HP,31.10002545,77.16659704,25.6
15-01-2019,NR,J&K,33.45,76.24,39.5
15-01-2019,NR,Chandigarh,30.71999697,76.78000565,3.2
15-01-2019,WR,Chhattisgarh,22.09042035,82.15998734,88
15-01-2019,WR,Gujarat,22.2587,71.1924,290.5
15-01-2019,WR,MP,21.30039105,76.13001949,170.2
15-01-2019,WR,Maharashtra,19.25023195,73.16017493,392.1
15-01-2019,WR,Goa,15.491997,73.81800065,12.4
15-01-2019,WR,DNH,20.26657819,73.0166178,17.3
15-01-2019,SR,Andhra Pradesh,14.7504291,78.57002559,160.7
